time,2182a_volt,TMP117_room_temp,RTEMperature,ACALtemp
1714696651.5576618,+3.71892511E-08,21.79,26.70,30.61
1714696653.3779929,+4.29887162E-08,21.79,26.70,30.61
1714696656.207807,+3.86391288E-08,21.79,26.70,30.61
1714696658.0373893,+4.64064467E-08,21.78,26.70,30.61
1714696660.8778002,+2.93183918E-08,21.78,26.70,30.61
1714696662.7179618,+3.63604197E-08,21.8,26.70,30.61
1714696665.5382872,+3.52213864E-08,21.8,26.70,30.61
1714696667.377953,+4.22640669E-08,21.79,26.70,30.61
1714696670.2176466,+3.29430994E-08,21.79,26.70,30.61
1714696672.0479598,+3.48074779E-08,21.79,26.70,30.61
1714696674.8875153,+3.42893684E-08,21.79,26.70,30.61
1714696676.9173636,+4.30925211E-08,21.79,26.70,30.61
1714696679.7368329,+4.13317495E-08,21.79,26.71,30.61
1714696681.9159665,+4.07105205E-08,21.79,26.71,30.61
1714696684.7559216,+3.38749750E-08,21.79,26.71,30.61
1714696686.9149778,+3.21144624E-08,21.79,26.71,30.61
1714696689.7346497,+2.77647856E-08,21.79,26.71,30.61
1714696691.9242864,+3.36680791E-08,21.8,26.71,30.61
1714696694.7539842,+3.60501553E-08,21.8,26.71,30.61
1714696696.9339907,+4.63030408E-08,21.79,26.71,30.61
1714696699.7742956,+4.71314500E-08,21.79,26.71,30.61
1714696701.9349403,+4.69241881E-08,21.8,26.71,30.61
1714696704.775312,+5.38631705E-08,21.8,26.71,30.61
1714696706.935781,+2.85933128E-08,21.8,26.71,30.61
1714696709.776225,+4.26779861E-08,21.8,26.71,30.61
1714696711.6164021,+4.70278728E-08,21.8,26.71,30.61
1714696713.4363165,+2.72469281E-08,21.8,26.71,30.61
1714696716.2557483,+3.45999585E-08,21.8,26.72,30.61
1714696718.0851538,+3.22182024E-08,21.8,26.72,30.61
1714696720.9144695,+3.43929846E-08,21.8,26.72,30.61
1714696722.7541482,+3.48072032E-08,21.8,26.72,30.61
1714696725.593094,+4.50603356E-08,21.8,26.72,30.61
1714696727.422587,+3.52212891E-08,21.8,26.72,30.61
1714696730.2515745,+4.23672729E-08,21.8,26.72,30.61
1714696732.070739,+3.55321836E-08,21.8,26.72,30.61
1714696734.8903663,+3.17002661E-08,21.8,26.72,30.61
1714696736.9598966,+3.70855411E-08,21.8,26.72,30.61
1714696739.7895112,+3.65676522E-08,21.8,26.72,30.61
1714696741.9685826,+3.18037432E-08,21.8,26.72,30.61
1714696744.8082604,+3.69821424E-08,21.8,26.72,30.61
1714696746.9775038,+3.59465150E-08,21.81,26.72,30.61
1714696749.8072925,+4.74422682E-08,21.81,26.72,30.61
1714696751.9666255,+3.89497910E-08,21.81,26.72,30.61
1714696754.7964518,+3.65676415E-08,21.81,26.72,30.61
1714696756.965927,+4.50601978E-08,21.81,26.72,30.61
1714696759.794943,+3.70854999E-08,21.81,26.73,30.61
1714696761.9844086,+3.36678910E-08,21.8,26.73,30.61
1714696764.8232288,+4.26780485E-08,21.8,26.73,30.61
1714696766.9821038,+3.03540068E-08,21.8,26.73,30.61
1714696769.8112226,+3.47033145E-08,21.8,26.73,30.61
1714696771.640474,+4.14352973E-08,21.8,26.73,30.61
1714696773.4796638,+4.43352664E-08,21.8,26.73,30.61
1714696776.3182259,+4.46459371E-08,21.8,26.73,30.61
1714696778.137498,+3.01467045E-08,21.81,26.73,30.61
1714696780.966571,+3.23218328E-08,21.81,26.73,30.61
1714696782.7958987,+4.06067440E-08,21.81,26.73,30.61
1714696785.6347153,+3.66713007E-08,21.81,26.73,30.61
1714696787.4736814,+4.25744790E-08,21.81,26.73,30.61
1714696790.3126457,+3.80178133E-08,21.81,26.73,30.61
1714696792.1516664,+3.49106822E-08,21.81,26.73,30.61
1714696794.9703567,+2.95253903E-08,21.81,26.73,30.61
1714696797.0092857,+3.96747603E-08,21.82,26.73,30.61
1714696799.8477347,+3.05610426E-08,21.82,26.73,30.61
1714696802.007071,+3.74997990E-08,21.81,26.73,30.61
1714696804.8257215,+3.62571710E-08,21.81,26.74,30.61
1714696807.024935,+3.73963022E-08,21.81,26.74,30.61
1714696809.8641787,+3.31502942E-08,21.81,26.74,30.61
1714696812.0244343,+3.93640379E-08,21.82,26.74,30.61
1714696814.8433483,+3.19072525E-08,21.82,26.74,30.61
1714696817.0231435,+4.72348606E-08,21.82,26.74,30.61
1714696819.8632894,+4.15388427E-08,21.82,26.74,30.61
1714696822.0231783,+3.77070982E-08,21.82,26.74,30.61
1714696824.8429527,+3.18039266E-08,21.82,26.74,30.61
1714696827.022514,+3.54286482E-08,21.82,26.74,30.61
1714696829.8615713,+4.16423753E-08,21.82,26.74,30.61
1714696831.7008638,+4.70280034E-08,21.82,26.74,30.61
1714696833.520445,+4.69242261E-08,21.82,26.74,30.61
1714696836.3591104,+3.14931683E-08,21.82,26.74,30.61
1714696838.179224,+4.95131155E-08,21.83,26.74,30.61
1714696841.0187764,+3.89498350E-08,21.83,26.74,30.61
1714696842.8581285,+3.52214424E-08,21.83,26.75,30.61
1714696845.6980665,+3.67748680E-08,21.83,26.75,30.61
1714696847.5173998,+3.22178493E-08,21.82,26.75,30.61
1714696850.336874,+5.30344982E-08,21.82,26.75,30.61
1714696852.1669762,+4.61994137E-08,21.83,26.75,30.61
1714696855.0062864,+2.50722555E-08,21.83,26.75,30.61
1714696857.0562162,+3.88460238E-08,21.83,26.75,30.61
1714696859.896162,+4.31958925E-08,21.83,26.75,30.61
1714696862.065873,+3.87426559E-08,21.82,26.75,30.61
1714696864.895515,+3.59463951E-08,21.82,26.75,30.61
1714696867.075334,+4.40245567E-08,21.83,26.75,30.61
1714696869.9148495,+4.58887500E-08,21.83,26.75,30.61
1714696872.0744863,+4.23674512E-08,21.83,26.75,30.61
1714696874.91328,+4.06068606E-08,21.83,26.75,30.61
1714696877.0726893,+4.55779635E-08,21.83,26.75,30.61
1714696879.9112678,+3.13895358E-08,21.83,26.75,30.61
1714696882.08031,+3.39786581E-08,21.84,26.75,30.61
1714696884.9088788,+3.74999142E-08,21.84,26.75,30.61
1714696887.0879607,+2.51758014E-08,21.83,26.75,30.61
1714696889.926619,+2.86969474E-08,21.83,26.76,30.61
1714696891.755928,+3.65679003E-08,21.83,26.76,30.61
1714696893.5850854,+4.16424475E-08,21.84,26.76,30.61
1714696896.4137743,+3.30465334E-08,21.84,26.76,30.61
1714696898.2435875,+3.09753280E-08,21.84,26.76,30.61
1714696901.08306,+3.42892542E-08,21.84,26.76,30.61
1714696902.9118085,+4.63029157E-08,21.84,26.76,30.61
1714696905.7514064,+4.14354130E-08,21.84,26.76,30.61
1714696907.5906496,+3.92606222E-08,21.84,26.76,30.61
1714696910.4196117,+2.70399161E-08,21.84,26.76,30.61
1714696912.2591882,+5.36560288E-08,21.84,26.76,30.61
1714696915.0974667,+3.71893673E-08,21.84,26.76,30.61
1714696917.0962925,+4.65102746E-08,21.84,26.76,30.61
1714696919.9252021,+3.82250696E-08,21.84,26.76,30.61
1714696922.113388,+3.39788875E-08,21.84,26.76,30.61
1714696924.9523282,+3.98820434E-08,21.84,26.76,30.61
1714696927.1112072,+4.13316620E-08,21.84,26.77,30.61
1714696929.9501894,+4.55780427E-08,21.84,26.77,30.61
1714696932.1190698,+3.08716842E-08,21.84,26.77,30.61
1714696934.9475715,+3.33575385E-08,21.84,26.77,30.61
1714696937.1266112,+2.28972865E-08,21.84,26.77,30.61
1714696939.9658167,+3.88462839E-08,21.84,26.77,30.61
1714696942.124735,+4.19531831E-08,21.84,26.77,30.61
1714696944.9433067,+4.23675146E-08,21.84,26.77,30.61
1714696947.1221163,+4.37138048E-08,21.84,26.77,30.61
1714696949.9404266,+4.03998137E-08,21.84,26.77,30.61
1714696951.769492,+3.03539238E-08,21.84,26.77,30.61
1714696953.5986388,+3.60500602E-08,21.84,26.77,30.61
1714696956.4373498,+3.17003234E-08,21.84,26.77,30.61
1714696958.2761278,+3.27360675E-08,21.84,26.78,30.61
1714696961.1136944,+4.10212927E-08,21.84,26.78,30.61
1714696962.951612,+3.08717872E-08,21.84,26.78,30.61
1714696965.7900462,+3.71890762E-08,21.84,26.78,30.61
1714696967.6283462,+3.00431454E-08,21.84,26.78,30.61
1714696970.4564078,+4.69243281E-08,21.84,26.78,30.61
1714696972.2951174,+4.06070722E-08,21.84,26.78,30.61
1714696975.1327798,+3.38750708E-08,21.84,26.78,30.61
1714696977.1612952,+4.56815620E-08,21.85,26.78,30.61
1714696979.9890134,+3.91569601E-08,21.85,26.78,30.61
1714696982.157216,+4.08139038E-08,21.84,26.78,30.61
1714696984.9755352,+3.80177703E-08,21.84,26.78,30.61
1714696987.173829,+4.19530069E-08,21.85,26.78,30.61
1714696990.0113146,+3.64642457E-08,21.85,26.78,30.61
1714696992.1691427,+4.17460077E-08,21.85,26.78,30.61
1714696995.0066588,+3.57393449E-08,21.85,26.79,30.61
1714696997.1653023,+4.05032287E-08,21.85,26.79,30.61
1714697000.0028648,+2.33111766E-08,21.85,26.79,30.61
1714697002.181407,+4.75457882E-08,21.86,26.79,30.61
1714697005.0090933,+2.60042106E-08,21.86,26.79,30.61
1714697007.1777108,+4.22638321E-08,21.85,26.79,30.61
1714697009.9961126,+3.64643222E-08,21.85,26.79,30.61
1714697011.8350642,+4.78563490E-08,21.85,26.79,30.61
1714697013.6739342,+4.45422435E-08,21.85,26.79,30.61
1714697016.5125084,+3.50142294E-08,21.85,26.79,30.61
1714697018.3425646,+3.89497555E-08,21.86,26.79,30.61
1714697021.171629,+3.86389846E-08,21.86,26.79,30.61
1714697023.0015376,+3.60501310E-08,21.86,26.79,30.61
1714697025.841245,+3.86391265E-08,21.86,26.79,30.61
1714697027.680901,+4.19532944E-08,21.86,26.79,30.61
1714697030.5107117,+4.11246603E-08,21.86,26.80,30.61
1714697032.3404078,+3.79140648E-08,21.86,26.80,30.61
1714697035.1797109,+3.59464609E-08,21.86,26.80,30.61
1714697037.2096295,+3.80176119E-08,21.86,26.80,30.61
1714697040.028771,+3.55319942E-08,21.86,26.80,30.61
1714697042.2088678,+4.94096571E-08,21.86,26.80,30.61
1714697045.0378983,+3.64642219E-08,21.86,26.80,30.61
1714697047.2183235,+3.35643507E-08,21.87,26.80,30.61
1714697050.057836,+2.59003664E-08,21.87,26.80,30.61
1714697052.2268326,+4.12281366E-08,21.86,26.80,30.61
1714697055.0470781,+3.59464493E-08,21.86,26.80,30.61
1714697057.2267601,+3.83280701E-08,21.87,26.80,30.61
1714697060.055686,+2.22759138E-08,21.87,26.80,30.61
1714697062.2352428,+3.64643307E-08,21.87,26.80,30.61
1714697065.0649233,+3.55317842E-08,21.87,26.80,30.61
1714697067.2244377,+2.56935669E-08,21.87,26.81,30.61
1714697070.063792,+4.16425064E-08,21.87,26.81,30.61
1714697071.8929572,+4.47496236E-08,21.87,26.81,30.61
1714697073.7225177,+4.08138148E-08,21.87,26.81,30.61
1714697076.561196,+3.42894611E-08,21.87,26.81,30.61
1714697078.38074,+3.87425724E-08,21.87,26.81,30.61
1714697081.2195551,+3.40820940E-08,21.87,26.81,30.61
1714697083.0391388,+3.28395508E-08,21.88,26.81,30.61
1714697085.8776674,+3.02503969E-08,21.88,26.81,30.61
1714697087.7069504,+4.00890225E-08,21.88,26.81,30.61
1714697090.5460212,+3.67749402E-08,21.88,26.81,30.61
1714697092.3854437,+2.78684998E-08,21.87,26.81,30.61
1714697095.2142618,+3.47036660E-08,21.87,26.81,30.61
1714697097.2637813,+3.87424304E-08,21.88,26.81,30.61
1714697100.1028533,+4.51637861E-08,21.88,26.81,30.61
1714697102.262543,+2.92145945E-08,21.88,26.81,30.61
1714697105.0921657,+2.97324518E-08,21.88,26.81,30.61
1714697107.272202,+3.36680754E-08,21.88,26.81,30.61
1714697110.1116529,+2.74541702E-08,21.88,26.82,30.61
1714697112.2718115,+4.49566022E-08,21.88,26.82,30.61
1714697115.0911636,+4.58884109E-08,21.88,26.82,30.61
1714697117.2812438,+4.17461482E-08,21.88,26.82,30.61
1714697120.1102989,+3.48072059E-08,21.88,26.82,30.61
1714697122.269775,+3.89495739E-08,21.88,26.82,30.61
1714697125.108732,+4.11245526E-08,21.88,26.82,30.61
1714697127.2784433,+4.37139102E-08,21.88,26.82,30.61
1714697130.1169646,+4.36099642E-08,21.88,26.82,30.61
1714697131.9462557,+2.06187371E-08,21.88,26.82,30.61
1714697133.7853045,+3.47035890E-08,21.88,26.82,30.61
1714697136.6241229,+2.32081154E-08,21.88,26.82,30.61
1714697138.453293,+3.20106218E-08,21.88,26.82,30.61
1714697141.2912593,+4.02959794E-08,21.88,26.82,30.61
1714697143.121025,+3.74998204E-08,21.88,26.82,30.61
1714697145.949596,+3.53251478E-08,21.88,26.82,30.61
1714697147.778802,+4.07103653E-08,21.88,26.82,30.61
1714697150.6178799,+3.98817527E-08,21.88,26.82,30.61
1714697152.4371824,+4.27816553E-08,21.88,26.82,30.61
1714697155.27682,+3.83284595E-08,21.88,26.82,30.61
1714697157.3166249,+4.18496603E-08,21.88,26.82,30.61
1714697160.1559496,+3.95710814E-08,21.88,26.82,30.61
1714697162.3149817,+4.09172134E-08,21.88,26.82,30.61
1714697165.153556,+3.21146066E-08,21.88,26.82,30.61
1714697167.322211,+3.22179484E-08,21.88,26.82,30.61
1714697170.1616325,+3.44964485E-08,21.88,26.82,30.61
1714697172.310803,+3.71892622E-08,21.88,26.82,30.61
1714697175.1499574,+4.42315041E-08,21.88,26.82,30.61
1714697177.329254,+3.82246409E-08,21.88,26.82,30.61
1714697180.1684113,+4.39208593E-08,21.88,26.83,30.61
1714697182.3275461,+3.40823091E-08,21.88,26.83,30.61
1714697185.166407,+3.38750572E-08,21.88,26.83,30.61
1714697187.3257148,+4.11246791E-08,21.88,26.83,30.61
1714697190.1640325,+3.88461908E-08,21.88,26.83,30.61
1714697191.9933243,+3.52214862E-08,21.88,26.83,30.61
1714697193.83213,+3.61534406E-08,21.88,26.83,30.61
1714697196.660551,+4.74422340E-08,21.88,26.83,30.61
1714697198.5000243,+3.93641112E-08,21.89,26.83,30.61
1714697201.3182347,+4.16425069E-08,21.89,26.83,30.61
1714697203.1375425,+3.80174842E-08,21.89,26.83,30.61
1714697205.9761796,+3.53250586E-08,21.89,26.83,30.61
1714697207.8149385,+3.01466580E-08,21.89,26.83,30.61
1714697210.6536658,+3.24252643E-08,21.89,26.83,30.61
1714697212.4832366,+4.78560933E-08,21.89,26.83,30.61
1714697215.3219264,+3.89497135E-08,21.89,26.83,30.61
1714697217.3508484,+4.26782435E-08,21.89,26.83,30.61
1714697220.1691272,+4.21602622E-08,21.89,26.83,30.61
1714697222.3588037,+3.69819956E-08,21.9,26.83,30.61
1714697225.1877334,+3.88462068E-08,21.9,26.83,30.61
1714697227.367092,+3.27356512E-08,21.9,26.83,30.61
1714697230.2057524,+3.36675990E-08,21.9,26.83,30.61
1714697232.3752615,+3.80176862E-08,21.9,26.83,30.61
1714697235.2140386,+4.13315568E-08,21.9,26.83,30.61
1714697237.372692,+3.28394636E-08,21.9,26.84,30.61
1714697240.2013373,+4.56814514E-08,21.9,26.84,30.61
1714697242.380521,+3.57391746E-08,21.9,26.84,30.61
1714697245.2185957,+3.60500662E-08,21.9,26.84,30.61
1714697247.3773682,+4.59920385E-08,21.9,26.84,30.61
1714697250.1958804,+4.51637043E-08,21.9,26.84,30.61
1714697252.015264,+3.38749724E-08,21.9,26.84,30.61
1714697253.8447435,+4.97205963E-08,21.9,26.84,30.61
1714697256.6838253,+3.37713785E-08,21.9,26.84,30.61
1714697258.5227516,+4.24710888E-08,21.9,26.84,30.61
1714697261.3520947,+4.44387263E-08,21.9,26.84,30.61
1714697263.1718907,+3.81212187E-08,21.9,26.84,30.61
1714697266.0107315,+4.30922315E-08,21.9,26.84,30.61
1714697267.8401542,+3.62571321E-08,21.91,26.84,30.61
1714697270.6792915,+3.96746455E-08,21.91,26.84,30.61
1714697272.5083852,+4.70276815E-08,21.91,26.84,30.61
1714697275.3471973,+2.73503023E-08,21.91,26.84,30.61
1714697277.405594,+4.07104371E-08,21.91,26.84,30.61
1714697280.2441611,+3.90532620E-08,21.91,26.84,30.61
1714697282.4028096,+4.61993628E-08,21.91,26.84,30.61
1714697285.2313364,+2.74540222E-08,21.91,26.84,30.61
1714697287.4203646,+4.09174214E-08,21.91,26.84,30.61
1714697290.2589831,+3.67746797E-08,21.91,26.85,30.61
1714697292.4176416,+4.17462229E-08,21.91,26.85,30.61
1714697295.2559273,+4.19532051E-08,21.91,26.85,30.61
1714697297.424896,+4.38172349E-08,21.91,26.85,30.61
1714697300.2632833,+4.15388278E-08,21.91,26.85,30.61
1714697302.4321852,+3.23216952E-08,21.91,26.85,30.61
1714697305.2511528,+4.83742367E-08,21.91,26.85,30.61
1714697307.4302893,+3.36678444E-08,21.91,26.85,30.61
1714697310.2688117,+3.52214720E-08,21.91,26.85,30.61
1714697312.0877178,+3.89494726E-08,21.91,26.85,30.61
1714697313.9069474,+4.03995658E-08,21.91,26.85,30.61
1714697316.7255082,+2.81788929E-08,21.91,26.85,30.61
1714697318.564528,+4.17459529E-08,21.91,26.85,30.61
1714697321.4035776,+3.22180236E-08,21.91,26.85,30.61
1714697323.2329173,+3.98820636E-08,21.91,26.85,30.61
1714697326.0720758,+3.48069232E-08,21.91,26.85,30.61
1714697327.9113717,+4.42317674E-08,21.91,26.86,30.61
1714697330.7500308,+3.02502076E-08,21.91,26.86,30.61
1714697332.5796473,+3.71890023E-08,21.91,26.86,30.61
1714697335.4180303,+3.07679839E-08,21.91,26.86,30.61
1714697337.5272734,+4.93064037E-08,21.91,26.86,30.61
1714697340.366431,+2.92145536E-08,21.91,26.86,30.61
1714697342.4555118,+3.04572978E-08,21.91,26.86,30.61
1714697345.294907,+3.61535299E-08,21.91,26.86,30.61
1714697347.4548085,+2.85931335E-08,21.91,26.86,30.61
1714697350.2740133,+3.89496689E-08,21.91,26.86,30.61
1714697352.4725761,+3.59463017E-08,21.91,26.86,30.61
1714697355.311327,+4.13317971E-08,21.91,26.86,30.61
1714697357.4708505,+4.23674472E-08,21.92,26.86,30.61
1714697360.3094342,+3.48069931E-08,21.92,26.86,30.61
1714697362.4782896,+3.87425074E-08,21.91,26.86,30.61
1714697365.3065119,+3.74998956E-08,21.91,26.87,30.61
1714697367.48529,+3.38748747E-08,21.92,26.87,30.61
1714697370.3240194,+3.97781516E-08,21.92,26.87,30.61
1714697372.1631758,+3.48069441E-08,21.92,26.87,30.61
1714697373.9924126,+3.30465158E-08,21.91,26.87,30.61
1714697376.8315272,+3.83283176E-08,21.91,26.87,30.61
1714697378.6605952,+4.29888162E-08,21.92,26.87,30.61
1714697381.4894347,+3.49106071E-08,21.92,26.87,30.61
1714697383.3284864,+3.67746534E-08,21.91,26.87,30.61
1714697386.1673396,+3.05609136E-08,21.91,26.87,30.61
1714697387.9966269,+3.22179241E-08,21.92,26.87,30.61
1714697390.8158324,+4.00888978E-08,21.92,26.87,30.61
1714697392.645388,+2.85930308E-08,21.92,26.87,30.61
1714697395.475226,+4.35064440E-08,21.92,26.87,30.61
1714697397.4946706,+3.02502926E-08,21.93,26.88,30.61
1714697400.33423,+4.11248826E-08,21.93,26.88,30.61
1714697402.5140495,+3.55319733E-08,21.93,26.88,30.61
1714697405.3543792,+3.71889817E-08,21.93,26.88,30.61
1714697407.5141919,+3.65674671E-08,21.93,26.88,30.61
1714697410.3440294,+4.70279876E-08,21.93,26.88,30.61
1714697412.5138276,+3.34606953E-08,21.93,26.88,30.61
1714697415.344183,+3.06647638E-08,21.93,26.88,30.61
1714697417.5242233,+4.43348831E-08,21.93,26.88,30.61
1714697420.3545692,+4.06068428E-08,21.93,26.88,30.61
1714697422.5246146,+3.12859203E-08,21.93,26.88,30.61
1714697425.3547416,+3.29429398E-08,21.93,26.88,30.61
1714697427.5348196,+4.77526132E-08,21.93,26.88,30.61
1714697430.3749356,+3.22180444E-08,21.93,26.88,30.61
1714697432.2048914,+3.35642376E-08,21.93,26.88,30.61
1714697434.035327,+2.91108966E-08,21.93,26.88,30.61
1714697436.8752215,+4.41279524E-08,21.93,26.88,30.61
1714697438.695112,+4.35066035E-08,21.93,26.88,30.61
1714697441.5348027,+2.79716746E-08,21.93,26.89,30.61
1714697443.3542292,+4.22639002E-08,21.93,26.89,30.61
1714697446.193862,+3.64641647E-08,21.93,26.89,30.61
1714697448.033494,+3.79140940E-08,21.93,26.89,30.61
1714697450.8530805,+4.02959376E-08,21.93,26.89,30.61
1714697452.6928797,+3.85354519E-08,21.94,26.89,30.61
1714697455.5124633,+3.65675268E-08,21.94,26.89,30.61
1714697457.562057,+3.76031159E-08,21.94,26.89,30.61
1714697460.391833,+3.24249964E-08,21.94,26.89,30.61
1714697462.5604136,+4.07104935E-08,21.94,26.89,30.61
1714697465.399948,+3.80175910E-08,21.94,26.89,30.61
1714697467.5689275,+2.10329549E-08,21.94,26.89,30.61
1714697470.3979719,+4.15388299E-08,21.94,26.89,30.61
1714697472.5677035,+3.38748141E-08,21.95,26.89,30.61
1714697475.3872645,+3.64641602E-08,21.95,26.89,30.61
1714697477.5771258,+3.27358819E-08,21.94,26.89,30.61
1714697480.4066663,+4.30922118E-08,21.94,26.89,30.61
1714697482.5763574,+1.86509902E-08,21.94,26.89,30.61
1714697485.4057522,+3.31501108E-08,21.94,26.90,30.61
1714697487.584712,+3.51178773E-08,21.94,26.90,30.61
1714697490.4144132,+3.64638962E-08,21.94,26.90,30.61
1714697492.2440505,+2.76612617E-08,21.94,26.90,30.61
1714697494.0737956,+3.61534561E-08,21.95,26.90,30.61
1714697496.9130452,+3.37715063E-08,21.95,26.90,30.61
1714697498.742431,+4.12280105E-08,21.95,26.90,30.61
1714697501.5628507,+3.80175446E-08,21.95,26.90,30.61
1714697503.3829494,+2.75574131E-08,21.95,26.90,30.61
1714697506.222908,+3.65677567E-08,21.95,26.90,30.61
1714697508.0620723,+3.81210434E-08,21.95,26.90,30.61
1714697510.9014041,+3.47034068E-08,21.95,26.90,30.61
1714697512.7212055,+3.61531974E-08,21.95,26.90,30.61
1714697515.560918,+3.89496925E-08,21.95,26.90,30.61
1714697517.6004682,+3.17001354E-08,21.95,26.90,30.61
1714697520.4406044,+3.64639661E-08,21.95,26.90,30.61
1714697522.6004868,+3.42893828E-08,21.95,26.90,30.61
1714697525.4410288,+1.55440737E-08,21.95,26.90,30.61
1714697527.6116366,+2.98359408E-08,21.95,26.90,30.61
1714697530.4514575,+2.48649326E-08,21.95,26.90,30.61
1714697532.6212182,+3.33572302E-08,21.95,26.91,30.61
1714697535.4604733,+3.02501294E-08,21.95,26.91,30.61
1714697537.6198802,+3.78105082E-08,21.95,26.91,30.61
1714697540.4588773,+4.07102322E-08,21.95,26.91,30.61
1714697542.6275616,+3.43928920E-08,21.95,26.91,30.61
1714697545.4573803,+3.94675162E-08,21.95,26.91,30.61
1714697547.6265175,+2.89038461E-08,21.95,26.91,30.61
1714697550.466169,+3.67747233E-08,21.95,26.91,30.61
1714697552.3058262,+4.86851356E-08,21.95,26.91,30.61
1714697554.1357718,+3.42891145E-08,21.95,26.91,30.61
1714697556.974959,+4.01923432E-08,21.95,26.91,30.61
1714697558.8046398,+2.73504827E-08,21.95,26.91,30.61
1714697561.643857,+3.41857305E-08,21.95,26.91,30.61
1714697563.4733822,+3.29426530E-08,21.95,26.91,30.61
1714697566.3127124,+3.61533445E-08,21.95,26.91,30.61
1714697568.1416738,+3.17001834E-08,21.95,26.91,30.61
1714697570.980793,+3.58425623E-08,21.95,26.91,30.61
1714697572.8103716,+3.71892183E-08,21.95,26.91,30.61
1714697575.6295567,+4.55779038E-08,21.95,26.91,30.61
1714697577.65895,+4.06068438E-08,21.95,26.91,30.61
1714697580.4985259,+4.24709698E-08,21.95,26.92,30.61
1714697582.6482167,+4.28850134E-08,21.96,26.92,30.61
1714697585.487175,+3.90532292E-08,21.96,26.92,30.61
1714697587.6662767,+3.41854973E-08,21.95,26.92,30.61
1714697590.4948597,+3.57391120E-08,21.95,26.92,30.61
1714697592.664133,+4.28853280E-08,21.95,26.92,30.61
1714697595.4831977,+4.01925647E-08,21.95,26.92,30.61
1714697597.662628,+3.90533027E-08,21.96,26.92,30.61
1714697600.4817927,+4.55777680E-08,21.96,26.92,30.61
1714697602.6610198,+4.99274143E-08,21.96,26.92,30.61
1714697605.4899979,+3.18039452E-08,21.96,26.92,30.61
1714697607.6787434,+4.09175054E-08,21.96,26.92,30.61
1714697610.5083175,+4.07102716E-08,21.96,26.92,30.61
1714697612.3476164,+3.00430907E-08,21.96,26.92,30.61
1714697614.1778014,+3.89498256E-08,21.96,26.92,30.61
1714697617.0071747,+4.28850571E-08,21.96,26.92,30.61
1714697618.8369324,+3.81212795E-08,21.96,26.92,30.61
1714697621.6756303,+3.78104121E-08,21.96,26.92,30.61
1714697623.5054257,+4.39207911E-08,21.96,26.92,30.61
1714697626.3347743,+4.10211041E-08,21.96,26.92,30.61
1714697628.1743102,+3.53246142E-08,21.96,26.92,30.61
1714697630.994138,+4.49561754E-08,21.96,26.92,30.61
1714697632.8237026,+3.60497767E-08,21.96,26.92,30.61
1714697635.6526513,+3.90531178E-08,21.96,26.93,30.61
1714697637.7112412,+3.02500397E-08,21.97,26.93,30.61
1714697640.5504832,+3.51178531E-08,21.97,26.93,30.61
1714697642.7595966,+3.24250333E-08,21.97,26.93,30.61
1714697645.5991132,+2.79718567E-08,21.97,26.93,30.61
1714697647.7087271,+3.67746078E-08,21.97,26.93,30.61
1714697650.548057,+2.89037872E-08,21.97,26.93,30.61
1714697652.7173507,+4.16422113E-08,21.97,26.93,30.61
1714697655.5465574,+3.49105060E-08,21.97,26.93,30.61
1714697657.7254045,+3.43928193E-08,21.96,26.93,30.61
1714697660.5642045,+3.12858125E-08,21.96,26.93,30.61
1714697662.7232609,+3.81210448E-08,21.97,26.93,30.61
1714697665.5620952,+3.89493495E-08,21.97,26.93,30.61
1714697667.7304745,+3.26320687E-08,21.97,26.93,30.61
1714697670.5593946,+3.19073352E-08,21.97,26.93,30.61
1714697672.3890188,+3.36680468E-08,21.97,26.93,30.61
1714697674.2187078,+3.89495912E-08,21.97,26.93,30.61
1714697677.0572724,+4.06066582E-08,21.97,26.94,30.61
1714697678.8874562,+2.99394112E-08,21.98,26.94,30.61
1714697681.715679,+4.55776803E-08,21.98,26.94,30.61
1714697683.5455322,+3.50141917E-08,21.98,26.94,30.61
1714697686.3837757,+4.71313957E-08,21.98,26.94,30.61
1714697688.213325,+4.42314788E-08,21.98,26.94,30.61
1714697691.0521605,+4.41278285E-08,21.98,26.94,30.61
1714697692.8718352,+4.23672294E-08,21.98,26.94,30.61
1714697695.700282,+4.01925424E-08,21.98,26.94,30.61
1714697697.7491672,+3.32537005E-08,21.98,26.94,30.61
1714697700.5777552,+3.29428433E-08,21.98,26.94,30.61
1714697702.7464721,+3.35643394E-08,21.98,26.94,30.61
1714697705.5649233,+4.14352331E-08,21.98,26.94,30.61
1714697707.7637696,+4.54741642E-08,21.98,26.94,30.61
1714697710.582268,+3.51173549E-08,21.98,26.94,30.61
1714697712.770822,+3.45998406E-08,21.98,26.94,30.61
1714697715.599357,+4.28850277E-08,21.98,26.95,30.61
1714697717.767554,+4.03995661E-08,21.98,26.95,30.61
1714697720.6057105,+3.43927972E-08,21.98,26.95,30.61
1714697722.774103,+3.89497386E-08,21.98,26.95,30.61
1714697725.612222,+2.92145606E-08,21.98,26.95,30.61
1714697727.7806566,+4.37135868E-08,21.98,26.95,30.61
1714697730.618362,+3.95710353E-08,21.98,26.95,30.61
1714697732.4476526,+3.77068307E-08,21.98,26.95,30.61
1714697734.276696,+3.65674503E-08,21.98,26.95,30.61
1714697737.1150804,+3.64641630E-08,21.98,26.95,30.61
1714697738.9539497,+2.47611756E-08,21.98,26.95,30.61
